#enable,#map_id,#mode_id,#weight,#tip_image,#tip_text
1,24,44,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_SeasonZombie
1,24,44,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_SeasonZombie
1,24,44,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_SeasonZombie
1,24,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,24,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,24,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,24,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,24,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,24,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,25,0,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,25,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,25,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,25,3,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,25,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,25,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,25,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,25,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,25,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,25,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,25,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,25,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,25,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,25,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,25,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,25,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,25,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,25,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,25,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,25,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,25,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,25,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,25,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,25,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,26,0,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,26,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,26,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,26,3,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,26,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,26,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,26,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,26,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,26,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,26,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,26,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,26,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,26,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,26,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,26,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,26,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,26,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,26,32,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,26,32,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,26,32,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,26,32,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,26,32,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,26,35,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,26,35,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,26,35,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,26,35,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,26,35,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,26,35,1,Tooltip_ZombieOfficial,#CSO_MaploadingTip_ZombieOfficial
1,26,36,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,26,36,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,26,36,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,26,36,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,26,36,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,26,36,1,Tooltip_ZombieOfficial,#CSO_MaploadingTip_ZombieOfficial_TieBreak
1,26,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,26,43,1,,#CSO_MaploadingTip_SeasonZombie
1,26,44,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_SeasonZombie
1,26,44,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_SeasonZombie
1,26,44,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_SeasonZombie
1,26,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,26,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,26,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,26,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,26,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,26,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,27,0,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,27,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,27,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,27,3,1,Tooltip_Original_CS,#CSO_MaploadingTip_ORIGINAL_CS
1,27,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,27,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,27,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,27,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,27,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,27,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,27,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,27,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,27,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,27,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,27,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,27,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,27,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,27,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,27,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,28,0,1,Tooltip_Original_AS,#CSO_MaploadingTip_ORIGINAL_AS
1,28,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,28,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,28,3,1,Tooltip_Original_AS,#CSO_MaploadingTip_ORIGINAL_AS
1,28,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,28,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,28,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,28,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,28,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,28,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,28,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,28,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,28,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,28,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,28,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,28,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,28,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,28,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,29,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,29,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,29,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,29,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,29,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,29,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,29,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,30,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,30,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,30,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,30,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,30,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,30,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,30,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,31,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,31,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,31,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,31,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,31,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,31,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,31,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,31,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,31,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,31,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,31,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,31,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,31,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,31,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,31,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,32,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,32,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,32,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,32,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,32,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,32,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,32,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,32,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,32,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,32,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,32,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,32,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,32,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,32,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,32,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,32,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,32,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,32,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,32,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,32,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,32,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,32,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,32,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,32,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
1,33,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,33,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,33,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,33,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,33,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,33,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,33,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,50,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,50,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,50,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,50,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,50,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,50,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,50,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,51,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,51,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,51,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,51,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,51,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,51,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,51,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,51,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,51,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,51,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,51,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,51,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,51,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,51,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,51,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,51,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,51,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,51,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,51,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,52,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,52,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,52,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,52,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,52,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,52,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,52,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,53,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,53,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,53,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,53,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,53,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,53,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,53,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,53,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,53,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,53,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,53,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,53,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,53,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,53,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,53,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,53,32,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,53,32,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,53,32,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,53,32,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,53,32,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,53,35,1,Tooltip_ZombieOfficial,#CSO_MaploadingTip_ZombieOfficial
1,53,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,53,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,54,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,54,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,54,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,54,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,54,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,54,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,54,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,54,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,54,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,54,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,54,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,54,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,54,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,54,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,54,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,54,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,54,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,55,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,55,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,55,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,55,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,55,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,55,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,55,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,55,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,55,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,60,0,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,60,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,60,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,60,3,1,Tooltip_Original_DM,#CSO_MaploadingTip_ORIGINAL_DM
1,60,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,60,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,60,19,1,Tooltip_TDM_Item_1,#CSO_MaploadingTip_TDM_ITEM
1,60,19,1,Tooltip_TDM_Item_2,#CSO_MaploadingTip_TDM_ITEM
1,60,19,1,Tooltip_TDM_Item_3,#CSO_MaploadingTip_TDM_ITEM
1,60,19,1,Tooltip_TDM_Item_4,#CSO_MaploadingTip_TDM_ITEM
1,60,19,1,Tooltip_TDM_Item_5,#CSO_MaploadingTip_TDM_ITEM
1,60,22,1,Tooltip_GDM_01,#CSO_MaploadingTip_GDM_01
1,60,22,1,Tooltip_GDM_02,#CSO_MaploadingTip_GDM_02
1,60,31,1,Tooltip_FightYard,#CSO_MaploadingTip_FightYard
1,60,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,61,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,61,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,61,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,61,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,61,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,61,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,61,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,62,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,62,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,62,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,62,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,62,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,62,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,62,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,62,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,62,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,62,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,62,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,62,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,62,11,1,Tooltip_ZombieUnite,#CSO_MaploadingTip_ZTDM
1,62,13,1,Tooltip_ZombieUnite_DM,#CSO_MaploadingTip_ZTDM_ANN
1,62,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,62,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,62,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,62,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,62,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,63,0,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,63,1,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM
1,63,2,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM
1,63,3,1,Tooltip_Original_DE,#CSO_MaploadingTip_ORIGINAL_DE
1,63,4,1,Tooltip_Deathmatch,#CSO_MaploadingTip_DM_BOT
1,63,5,1,Tooltip_TeamDeathmatch,#CSO_MaploadingTip_TDM_BOT
1,63,8,1,Tooltip_Zombie,#CSO_MaploadingTip_ZM
1,63,9,1,Tooltip_Zombie2_01,#CSO_MaploadingTip_ZM2
1,63,9,1,Tooltip_Zombie2_02,#CSO_MaploadingTip_ZM2
1,63,9,1,Tooltip_Zombie2_03,#CSO_MaploadingTip_ZM2
1,63,9,1,Tooltip_Zombie2_04,#CSO_MaploadingTip_ZM2
1,63,9,1,Tooltip_Zombie2_05,#CSO_MaploadingTip_ZM2
1,63,14,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_ZM3
1,63,14,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_ZM3
1,63,14,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_ZM3
1,63,32,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,63,32,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,63,32,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,63,32,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,63,32,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,63,35,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,63,35,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,63,35,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,63,35,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,63,35,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,63,36,1,tooltip_zombieteamannhilation_01,#CSO_MaploadingTip_ZME
1,63,36,1,tooltip_zombieteamannhilation_02,#CSO_MaploadingTip_ZME
1,63,36,1,tooltip_zombieteamannhilation_03,#CSO_MaploadingTip_ZME
1,63,36,1,tooltip_zombieteamannhilation_04,#CSO_MaploadingTip_ZME
1,63,36,1,tooltip_zombieteamannhilation_05,#CSO_MaploadingTip_ZME
1,63,40,1,Tooltip_Allstar_01,#CSO_MaploadingTip_Allstar
1,63,44,1,Tooltip_Zombie3_01,#CSO_MaploadingTip_SeasonZombie
1,63,44,1,Tooltip_Zombie3_02,#CSO_MaploadingTip_SeasonZombie
1,63,44,1,Tooltip_Zombie3_03,#CSO_MaploadingTip_SeasonZombie
1,63,45,1,Tooltip_Zombie3z_01,#CSO_MaploadingTip_ZM3Z
1,63,54,1,Tooltip_Zombie5_01,#CSO_MaploadingTip_Zombi_5
1,63,54,1,Tooltip_Zombie5_02,#CSO_MaploadingTip_Zombi_5
1,63,54,1,Tooltip_Zombie5_03,#CSO_MaploadingTip_Zombi_5
1,63,54,1,Tooltip_Zombie5_04,#CSO_MaploadingTip_Zombi_5
1,63,54,1,Tooltip_Zombie5_05,#CSO_MaploadingTip_Zombi_5
